する	しないで 静かに	で に
引き込む	しろと ゴロツキを	と を
出る	が て へ	引き受けたが、 引き込まして 前へ
とぶ	」と	と
放つ	が で を	子が ところで 奇問を
笑う	ので は	放ったので、 雪江さんは
云う	「飄然と	と
云う	と	飄然と
はねる	「そうじゃないのよ、	よ
知る	を	多々良三平さんを
くれる	を	山の芋を
云う	を	見たようなを
来る	それで 馬鹿竹が 前へ	で が へ
する	て を	来て 懐手を
動く	して、 ものが、 あなたに	て が に
云う	と	動いてくれと
動く	から	云うから
云う	と	動いてやんなさいと
云う	は か	地蔵様は たちまちそうか、
動き出す	と	云えばいいのに、と
致す	が を	私が かような御話を
ある	は が	致したのは 考が
する	を	物を
通る	するのに 正面から 近道を	のに から を
とる	から を	遠方から 手段を
ある	が ので が は で が	会でありますが、 あるので、 失礼かも知れませんが、 ものは 通って行かないで、 弊が
限る	に	御婦人に
受ける	を	弊を
費やす	から を	女性的になっているから、 労力を
やる	の	紳士の
及ぶ	に	論ずるに
在る	に	御婦人に
なる	を に	昔話を 御記憶に
云う	いざと	と
なる	あなた方が 馬鹿竹に	が に
起る	に	間に
ある	が	魂胆が
ある	あれば	ば
祟る	が	魂胆が
なす	ほど て を	ほど、 祟って 源を
ある	は ので は が	人間は なすので、 不幸なのは、 魂胆が
なる	に	馬鹿竹に
云う	と	なって下さい、と
なる	に	馬鹿竹に
なる	に	ものに
怒る	は だって	富子さんなんぞは 失敬だって
行く	も へ	人も 学校へ
来る	から に	婦人会だから 傍聴に
云う	だって	器量だって
する	を	御化粧を
見える	すれば 人は	ば は
する	そのかたのように 御化粧を	に を
つくる	は	方は
ある	が	御金が
ある	の	御金の
なる	に	馬鹿竹に
云う	この間も	も
捧げる	が を	詩人が 新体詩集を
捧げる	が	方が
する	じゃ を	自分じゃ、 事を
思う	が まで	するのが 当前だとまで
ある	が	人が
いける	あるから、	から
ある	から が	それから 事が
送る	か へ を	此間だれか、 所へ 艶書を
ある	が	ものが
する	の を	誰なの、 事を
わかる	「誰だか	か
書く	「名前は	は
ある	も	一間ばかりも
かく	が	事が
いる	が を って	私が あなたを 恋って
あこがれる	が に	宗教家が 神に
供える	に	祭壇に
なる	と	小羊と
屠る	ためならば なって	ば て
立つ	で に が	三角で、 中心に 矢が
見る	うちで 手紙を	で を
ある	が	ものが
見せびらかす	ね を	人ね、 ものを
行く	は へ に	方は とこへ 御嫁に
知れる	が へ	事が 世間へ
困る	から ちゃ	行くつもりなんだから、 知れちゃ
来る	が	寒月さんが
行く	へ	学校へ
磨く	は て ばかり	方は 行って 球ばかり
知る	「どうですか、 磨いていらっしゃるから、	か から
なる	を に	方を 御貰に
ある	　御金が	が
なる	いざって 力に	て に
行く	じゃ は へ に	それじゃ 雪江さんは、 ところへ 御嫁に
開く	ん が を	謹聴しているとん 子が 口を
行く	「わたしも 御嫁に	も に
云う	と て と	逞しくしていると、 開いて 行きたいな」と
満ちる	に	気に
抜く	も を	雪江さんも 毒気を
構える	に	平気に
行く	「どこへ	へ
見る	が は て ながら て	体であったが、 方は 構えて 笑ながら 聞いて
行く	「わたしねえ、 本当はね、 招魂社へ 御嫁に	ねえ ね へ に
渡る	を	水道橋を
思う	けれども から と	行きたいんだけれども、 いやだから、 しようかと
得る	を	名答を
問い返す	て に	得て、 事に
する	の	次女の
向う	が に	子が 姉さんに
持ちかける	は に を	雪江さんは 時に、 相談を
すく	「御ねえ様も 招魂社が	も が
行く	いっしょに 招魂社へ 御嫁に	に へ に
乗る	で へ	一人で 車へ
行く	て	乗って
行く	「坊ばも	も
行く	が へ に	坊ばさんまでが 招魂社へ 嫁に
なる	と は に	行くの」と ついには 事に
揃える	を	顔を
行ける	かように 三人が 揃えて 招魂社へ 嫁に	に が て へ に
留る	ところへ 音が 門前に	へ が に
思う	と	留ったと
云う	と	御帰りと
する	が	声が
戻る	は から	主人は 日本堤分署から
見える	と	戻ったと
差出す	が	車夫が
受け取る	を に	風呂敷包を 下女に
這入る	て は へ	受け取らして、 主人は 茶の間へ
携える	と に	ぽかりと 手に
抛り出す	ながら へ を	挨拶しながら、 傍へ、 ものを
云う	と	徳利様と
云う	と	ない、と
思う	て も	云って 花活けとも
申す	から に	陶器であるから、 しばらくかように
貰う	ものを 警察から	を から
起す	を	奴を
聞く	に	叔父さんに
見る	が ながら て	雪江さんが、 起しながら 聞いて
見る	を	顔を
持つ	　油壺なんか	なんか
いらう	て	持って
云う	を	事を
困る	から	云うから
する	「花活に	に
過ぎる	が	口が
張る	しちゃ、 過ぎて、 いやに 胴が	ちゃ て に が
択ぶ	と	叔母さんと
取り上げる	と で を	ものだな」と 独りで 油壺を
向ける	へ	方へ
眺める	て て	取り上げて、 向けて
貰う	を から	油壺を 警察から
出来る	は	真似は
解く	を	風呂敷包を
なる	て に	解いて 皿眼に
する	て を	解いて 洗い張を
貰う	「誰が 警察から 油壺を	が から を
出す	から に	退屈だから、 うちに
分る	は	御前なんぞには
見る	も て	吉原へも 這入って
観る	を	門を
ある	が	事が
見る	「だれが	が
いる	の	賤業婦の
行く	なんて へ	吉原なんて 所へ
ある	が	因縁が
行く	へ	所へ
足りる	が	品数が
戻る	これで	で
云う	と	出頭しろと
待つ	ながら まで	云いながら 十一時まで
ある	が	法が
いく	か から は	ものか、 これだから 警察は
いける	が	警察が
知れる	が	事が
なる	と に	知れると 免職に
思う	と	足りないと
あきらめる	くらい	片側くらい
待たす	こっちは 三時間も	は も
潰す	て を	待たされて、 時間を
着る	と に	潰してしまった」と 日本服に
たれる	に も	平気に 火鉢へも
眺める	て て を	着代えて たれて 油壺を
諦める	も と	細君も ないと
しまう	を へ	品を 戸棚へ
帰る	て で に	諦めて、 しまい込んで 座に
買う	「それを 吉原で	を で
する	も	分りも
行く	へ	吉原へ
ある	も だって	行かなくっても、 どこにだって
云う	に を	癖に 生意気を
いく	は て	女学生は くって
読む	でも	女大学でも
ある	の	考の
這入る	は も	ものは、 誰でも
這入る	へ	保険へ
這入る	「来月から	から
買う	で か	金で 何か
笑う	は	叔母さん」叔母さんは
生きる	「お前などは 二百も	は も
云う	から を	生きる気だから、 事を
見る	て	発達して
感ずる	を	必要を
至る	に	感ずるに
這入る	から	来月から
買う	こないだのように 蝙蝠傘を	に を
ある	が	御金が
這入る	に	保険に
いる	が	ひとが
云う	いりませんと	と
買う	を に	云うのを 無理に
廻す	から を へ	欲しがってるから、 あれを こっちへ
下す	いじゃありませんか、 買って	か て
おきる	って	下すって
還す	おきながら、	ながら
云う	「いらないと	と
云う	から と	云うから、 還せと
いる	は	事は
言う	を	事を
云う	いらないと	と
云う	と	還せと
ある	のに が	云うのに 苛い事が
繰り返す	「愚だな、 事ばかり	な ばかり
繰り返す	「叔父さんだって 事ばかり	だって ばかり
繰り返す	「御前が	が
云う	いらないと	と
いる	は	事は
教える	じゃ を	学校じゃ 論理学を
おっしゃる	から でも	無教育なんですから、 何とでも
還す	ものを	を
する	なんて だって は や	還せだなんて、 他人だって 事は 云や
なさる	も	真似でも
する	を	真似を
なさる	に に	正直に 淡泊に
云う	と	なさいと
する	「落第したって 叔父さんに 学資は 出して 貰や	って に は て や
至る	ここに	に
堪える	て に	至って 感に
落す	　雪江さんは 堪えざるもののごとく、 潸然として 涙を 上に	は ものの として を に
見つめる	として ものの を	茫乎として、 もののごとく、 顔を
揃える	ところへ 御三が 台所から 手を 敷居越に	へ が から を に
いらっしゃる	「お客さまが	が
云う	て と	揃えて いらっしゃいました」と
来る	「誰が	が
聞く	と が	来たんだ」と 主人が
睨める	を に	泣顔を 横目に
答える	と と は ながら	聞くと 生徒さんでございます」と 御三は 睨めながら
出る	は へ	主人は 客間へ
廻る	も て に へ	吾輩も 尾して 忍びやかに 椽へ
ある	か が	何か 波瀾が
択ぶ	は を	研究するには 時を
出る	と が	択ばないと 結果が
聞く	も	見ても
なる	いざと	と
持ち上がる	が に と	平凡が ために むくむくと
云う	と と に	なると 一と 口に
見る	から	猫共から
なる	て に	見て 後学に
至る	ば が	云えば 事件が
あらわれる	ところに 横風に	に に
有す	かくのごとく 心を	の を
する	と を	細君と 話を
思う	も も	雪江さんも、 はさほどとも
帰る	が	主人が
抛り出す	て を	帰ってきて 油壺を
する	に を として に	死竜に 蒸汽喞筒を 勃然として 深奥に
あらわれる	は に	事には 容易に
あらわれる	は	事は
あらわれる	あらわれているが、 かくのごとく 顕著に 灼然炳乎として 遠慮なくは	が の に として は
する	に	幸に
撫でる	に を に	主人のように 毛を 逆さに
おる	が	奇特家が
出来る	おったから、 狂言も 拝見が	から も が
つく	あとさえ	さえ
あるく	ついて	て
行く	どこへ	へ
戴く	を に	男を 旦那様に
出来る	て も が	戴いて、 うちにも、 経験が
追う	は と	年頃は 雪江さんと
見える	を て	頭を 隙いて
刈り込む	ほど	ほど
かためる	で を に	刈り込んで 鼻を 真中に
控える	かためて、 方に	て に
云う	これと	と
刈る	に	青坊主に
見える	さえ	刈ってさえ、
延ばす	に	主人のように
惹く	を	人目を
かぎる	に	顔に
出来る	かぎって 学問は	て は
分る	は の か か	着物は 書生のごとく、 久留米がすりかまた 伊予絣か
名づける	ともかくも 絣と	も と
着こなす	を に	袷を 袖短かに
与える	が を	ものだそうだが、 感じを
印す	に を まで	上に 親指を 三つまで
坐る	へ	上へ
こまる	は て	彼は 坐って、
控える	が	ものが
する	に	気に
及ぶ	は も	控えるのは するにも
逢う	で に	途中で 先生に
する	さえ を	逢ってさえ 礼を
する	しないのを 自慢に	を に
坐る	が でも に	連中が、 三十分でも 人並に
生れる	ところを	を
構える	て	生れ得て
見る	に から	苦しいにかかわらず 傍から
具える	で が を	運動場で ものが、 力を
思う	と	具えているかと
ある	も	憐れにも
なる	て ずつ に	やって 一人ずつ 相対に
ある	ども に対して が	主人といえども 生徒に対して 重みが
思う	あるように	に
なす	って を	塵積って 山を
云う	と	なすと
なる	と と	聚合すると 団体と
しでかす	から て を	云うから、 なって、 ストライキを
飲む	が を	臆病者が 酒を
頼む	を	衆を
騒ぎ出す	で	頼んで
酔っ払う	に	気に
取り落す	を	正気を
認める	と	ものと
差支える	て	認めて
ある	は	騒ぎ出すのは、
恐れ入る	に	ばかように
云う	と	恐れ入ると
押し付ける	より として に	云わんより 悄然として、 襖に
云う	が と	薩摩絣が、 老朽だと
つく	と の	先生と 名の
出来る	に	馬鹿に
押しやる	を	座布団を
云う	　主人は 押しやりながら、 お敷き」と	は ながら と
云う	「へえ」と	と
動く	が は て	云ったが 毬栗先生は 云って
剥げる	に	先に
云う	も	何とも
乗る	は	布団は
見詰める	で	布団で
仕入れる	ために 細君が 勧工場から	に が から
する	に	布団に
敷く	して	て
勧める	これを	を
立つ	か が	幾分か 顔が
なる	ば も に	敷かれずんば、 主人もまた 事に
潰す	を	顔を
睨める	と	布団と
する	まで を	潰してまで、 くらを
云う	を	実を
坐る	に	正式に
切れる	から が	先っきから しびれが
訴える	と ので て は を	云うと、 滅多にないので、 切れかかって 先は 困難を
敷く	それにもかかわらず	も
控える	が に	布団が 手持無沙汰に
敷く	も	控えているにもかかわらず
云う	が と	主人が お敷きと
敷く	に	云うのに
する	ところへ 気兼を	へ を
する	して、	て
すう	　ところへ 襖を	へ を
開ける	すうと	と
出る	が	サヴェジ・チーが
冷やかす	と	出たと
痛み入る	すら	一人に対してすら
覚える	で	学校で
気取る	に	乙に
する	を	手つきを
突きつける	へ が で て を	上へ、 女性が 小笠原流で、 して 茶碗を
見える	が から は に に	冷やかすのだが、 突きつけたのだから、 坊主は 大に 体に
しめる	を	襖を
笑う	は に から と	雪江さんは 時に 後ろから にやにやと
見る	して	て
比する	に	坊主に
据わる	ば に が	比すれば 遥かに 度胸が
流す	に と	無念に はらはらと
目立つ	が	にやにやが
見える	あとだから、 目立って	から て
引き込む	　雪江さんの	の
する	を	業を
気がつく	と	ものだと
開く	が は は を	辛防していたが、 これでは 主人は 口を
云う	「君は	は
つく	は から に	大頭は 当時から、 眼に
忘れる	から	ついているんだから、
見る	に	夢に
出来る	は て を が	主人は 連結して、 ものを 事が
見る	に	夢に
聞く	が と	頭が 生徒であると
やって来る	が に	生徒が ために
寄りつく	が	暮だろうが
もつ	を	古井武右衛門君を
する	て と	もって 嚆矢と
わかる	が	主意が
くる	へ に	家へ 遊びに
云う	と	構え込みそうだし、と
ある	て が が	云って 武右衛門君などが 用事相談が
考える	から	どっちから、
分る	し も は	ないし、 考えても 主人には
見る	を	様子を
参る	ここまで	まで
聞き出す	から から に	ないから 主人から 表向に
来る	「君遊びに	に
思う	と	御話ししようと
云う	と	話したまえ」と
向う	と を	云うと 武右衛門君下を
言う	も	何にも
する	に	二年生に
弁ずる	しては	は
おる	は に は て	武右衛門君は 割に 脳力は 発達して
教える	を	日本訳を
云う	と	教えろと
困る	て に を	云って 大に 主人を
吃る	から	最前から
ある	か の	何か 云わくの
なる	は は	もじもじしているのは、 事でなくては
受け取る	は	遠慮のみとは
思う	も に	主人も 不審に
ある	が	事が
云う	」と	と
見る	ながら は を	云いながら 主人は 顔を
なる	は に	先方は 俯向に
出来る	が から とも が	見たが、 なってるから、 何事とも 鑑定が
変える	を	語勢を
話す	でも	何でも
聞く	に も	ほかに 誰も
する	も は	わたしも 他言は
つけ加える	しないから」と 穏やかに	と に
迷う	」と 武右衛門君は	と は
する	「いいだろう」と 主人は 判断を	と は を
いう	と	話しますが」と
むく	いいかけて、 毬栗頭を	て を
持ち上げる	と	むくりと
見る	て を に	持ち上げて 方を まぼしそうに
ふくらます	を	頬を
吹き出す	て を	ふくらまして 煙を
向く	は ながら を	主人は 吹き出しながら 横を
なる	に	事に
困る	「何がって、	って
来る	から	困るもんですから、
困る	「だからさ、 何が	さ が
する	を	事を
借る	が	浜田が
云う	けれども と	なかったんですけれども、 借せと
云う	「浜田と	と
借る	「浜田に 下宿料でも	に も
借る	ものを	を
借る	を	何を
借る	「名前を	を
借りる	を	名前を
する	「浜田が 借りて 何を	が て を
送る	「艶書を	を
送る	「何を	を
なる	て に	廃して、 投函役に
云う	と	なると
得る	を	要領を
する	が を	誰が 何を
送る	「艶書を	を
送る	「艶書を	を
云う	と	話しにくいと
送る	が に を	君が、 女に 艶書を
送る	「浜田が	が
送る	が	誰が
分る	「誰だか	か
得る	を	要領を
送る	も	誰も
分る	「名前だけは 名だって、 事だか	は だって か
立てる	を	条理を
話す	て	立てて
受ける	を	艶書を
いる	「金田って 向横丁に	って に
借る	だけ	名前だけ
送る	から を	生意気だから 艶書を
云う	が って	浜田が なくちゃいけないって
かける	を	名前を
云う	から って	云いますから、 かけって
借る	いいって—— それで、 名を	って で を
知る	は を	君は 娘を
ある	「交際も 何も	も も
見る	なんか	顔なんか
ある	も	事も
知る	も	顔も
やる	に を	人に 艶書を
する	で を	了見で、 事を
威張る	で	生意気で
云う	が は て	みんなが あいつは 威張ってるて
からかう	から	云うから、
かく	を と	名を 公然と
送る	かいて	て
書く	は が	文章は 浜田が
借る	が を	僕が 名前を
行く	て が まで	借して 遠藤が うちまで
考える	あとから	から
なる	あらわれて 退学にでも	て でも
思う	と	大変だと
寝る	て は	心配して 二三日は
する	を	馬鹿を
かく	でも	文明中学二年生古井武右衛門とでも
書く	なんか	名なんか
書く	を	名を
出る	これで 名が	で が
見る	て	出て
なる	に	退校に
なる	でも	退校にでも
困る	から	継母ですから、
なる	に	退校に
する	を	真似を
やる	が	気でもなかったんですが、
なる	に	退校に
出来る	ならないように	に
する	を	声を
及ぶ	と は て に	出来ないでしょうか」と 武右衛門君は して 哀願に
笑う	は から が	蔭では 最前から 雪江さんが
繰り返す	は て を	主人は もったいぶって 「そうさな」を
いう	と	面白いと
聞く	と	面白いと
ある	いうと、 人が	と が
する	に	人間に
する	に	動物に
知る	を	己を
知る	を	己を
受ける	も として より を	人間も 人間として 猫より 尊敬を
書く	も を	吾輩も いたずらを
やめる	は から	時は 気の毒だから
分る	で が	自分で 高さが
つく	が	見当が
向う	に	猫に
かける	に は を	同じように、 何物かは 質問を
抜ける	は も か	人間は 生意気なようでも どこか
担ぐ	と も を	霊だなどと どこへでも 霊を
あるく	で	担いで
思う	あるくかと	と
至る	として に	恬として 平然たるに
催す	は を	至っては 一※を
担ぐ	を へ	霊を 背中へ
ある	どこに	に
教える	で は か	担いで、 鼻は あるか
教える	て	教えてくれ、
騒ぎ立てる	は と	彼は 教えてくれと
思う	と	辞職するかと
死ぬ	て	致して
放す	と も	思うと、 死んでも
する	くらい と を	くらい 公然と 矛盾を
いる	して 平気で	て で
なる	いられれば 愛嬌に	ば に
なる	に	愛嬌に
なる	なくては	は
する	が を	事件が 鉢合せを
伝える	は て が を に	面白がるのは、 して、 鉢合せが 波動を ところに
起す	が に を	反響が 心に 音色を
する	て が に	やかましくって、 おっかさんが 継子あつかいに
なる	が に	武右衛門君が 退校に
なる	が に	自分が 免職に
違う	なるのは、 なるのとは 大に 趣が	は は に が
なる	が に	生徒が 退校に
窮する	も に	教師も 途に
ひそめる	ために 眉を	に を
する	たり だり を	ひそめたり、 かんだり、 嘆息を
ある	の	思いやりの
受け取る	は	動物であるとは
生れる	に	世の中に
流す	を	涙を
見る	として に て	賦税として、 ために 流して
作る	を	顔を
見せる	たり て	見たり、 作って
云う	を	実を
折れる	と が	云うと 大分骨が
やる	ごまかしを	を
云う	ものを 人と	を と
見る	て	試して
分る	ば	見れば
属する	は に	主人は 部類に
云う	と	属すると
隠す	を	冷淡を
繰り返す	が に対して を	彼が 武右衛門君に対して 「そうさな」を
分る	も は	繰り返しているのでも 消息は
云う	と	冷淡だからと
嫌う	は て を	諸君は 云って、 善人を
かくす	を	性質を
力む	かくそうと	と
かかる	が	諸君が
望む	に を	際に 冷淡以上を
買い被る	こそ を	それこそ 人間を
云う	と	買い被ったと
抜ける	から が	小説から 小文吾が
引く	て へ が	抜けだして、 三軒両隣へ 八犬伝が
なる	あてに	に
する	は に	主人は くらいに
笑う	で	茶の間で
取りかかる	して、 次には 女連に	て は に
跨ぐ	を へ	冷淡を 向へ
躍り込む	に	領分に
病む	が に	武右衛門君が 頭痛に
思う	は が の	女連には 艶書事件が、 福音のごとく
困る	ば が	解剖すれば 武右衛門君が
向う	に	諸君女に
困る	が	人が
笑う	て は を って	向って 「あなたは 困るのを 面白がって
云う	を と	者を 馬鹿と
云う	と	馬鹿と
かける	を	問を
云う	は ば と	人は 云わなければ、 侮辱したと
思う	と	侮辱したと
困る	の	人の
笑う	を	困るのを
する	であると	と
かける	すれば、 事を 自分でして お目に	ば を て に
断わる	と	云っちゃいやよと
する	は を	僕は 泥棒を
云う	と	不道徳と
なる	は	云っては
云う	と	不道徳だなどと
塗る	ば へ を	云えば 顔へ 泥を
立つ	に が	考えに 筋道が
生れる	に	人間に
蹴る	だり	踏んだり、
どやす	は たり	以上は 蹴たり、
振る	が	人が
する	むきも	も
いる	で	平気で
吐く	のみ を	必用であるのみならず、 唾を
たれる	を	糞を
笑う	に で	上に、 声で
思う	て を	どやされたりして、 笑われるのを
つく	に と の	はかように 女と 名の
出来る	と は	ものと 交際は
する	を	間違を
恐れ入る	も から て に	武右衛門先生も はずみから、 して 大に
恐れ入る	ものの に	ものの、 かように
笑う	ものを 蔭で	を で
思う	と は	失敬だと くらいは
行く	が	年が
する	が を	人が 失礼を
怒る	に	時に
名づける	を と は	怒るのを 小さいと 先方では
もつ	を	心配を
はちきれる	が て	充満せるがごとく、 もって
する	と	はちきれんと
動く	が	鼻が
伝う	が に	心配が 顔面神経に
飲み下す	を	鉄砲丸を
いく	に	腹の中に
抱く	いかんとも 塊まりを	とも を
つく	と の	監督と 名の
出向く	から へ	ないから ところへ
思う	と	助けてくれるだろうと
まかる	て へ を に	思って、 家へ 頭を 下げに
からかう	で に	平生学校で 主人に
困る	て を	煽動して、 主人を
忘れる	は は	彼は 事は
困る	からかおうとも	も
つく	も と の	困らせようとも 監督と 名の
信じる	と	相違ないと
好む	が	主人が
いただく	によって	命によって
する	は	名前だけでは
出来る	も	事も
云う	いざと	と
役に立つ	に	場合に
出来る	は で が	雪江さんは 名前だけで 見合が
向う	に	己れに
なる	のみ は て は	我儘なるのみならず、 他人は 向って 親切でなくては
云う	と	ならんと
買い被る	を	人間を
寄る	は も	笑われるなどとは 思も
来る	へ	家へ
なる	は に に	彼は ために 人間に
困る	の	人の
笑う	に は で	冷淡になるだろう、 時には 声で
する	ごとくに	に
もつ	を	武右衛門君を
充たす	して 天下は もって	て は て
もつ	を	金田令夫人を
充たす	て	もって
なる	て に	自覚して 真人間に
移る	に	善に
得る	とも も は	後悔するとも、 切実なりとも、 成功は
考える	かように	に
思う	と	面白いなと
あう	が と	格子が がらがらと
ぬう	から が	蔭から 顔が
出る	と て と	思っていると、 あいて、 ぬうと
繰り返す	に を	武右衛門君に 「そうさな」を
呼ぶ	ところへ、 先生と 玄関から	へ と から
見る	と を	誰だろうと そっちを
食み出す	ほど に から	半分ほど 筋違に 障子から
云う	と	御這入り」と
聞き返す	「御客ですか」と 寒月君は 顔半分で	と は で
来る	を に	先生を 誘いに
行く	「どこへ	へ
あるく	に	無闇に
出る	に	久し振りに
出る	「どこへ	へ
行く	「上野へ	へ
聞く	て を	行って 鳴き声を
思う	と	聞こうと
思う	と	談判不調と
脱ぐ	を	靴を
上がる	　寒月君は ものか、 脱いで	は か で
中る	に の	尻に つぎの
穿く	の を	例のごとく ぼんを
破れる	ために	に
よる	に	弁解に
始める	を	稽古を
与える	が は は と て に を	穿いているが、 これは 破れたのではない、 よると 始めて 局部に 摩擦を
もつ	を	細君を
つける	へ を	本人へ 文を
知る	は も	仇とは 夢にも
云う	「やあ」と	と
する	に を	武右衛門君に 会釈を
しめる	て て へ を	云って して 所へ 座を
聞く	を	鳴き声を
詰る	って	聞いたって
いける	じゃ	今じゃ
なる	て に	方々散歩して 十一時頃に
行く	て へ	なって、 上野へ
茂る	でも の	何でも 樹の
通る	でも の	昼でも 人の
あるく	を って	所を 択って
住む	に	都会に
なくなる	は	気は
迷い込む	へ	中へ
なる	に	心持ちに
なる	に	心持ちに
する	て	なって
なる	に	心持ちに
佇む	て	なって、
鳴く	と で が	佇んでいると うちで、 虎が
聞える	は でも へ	鳴き声は 昼でも 理科大学へ
衝く	を	魑魅鼻を
衝く	「魑魅鼻を	を
云う	を	事を
振い落す	が を	虎が 葉を
鳴く	で	勢で
出掛ける	に	冒険に
思う	と	愉快だろうと
聞く	は に	鳴き声は 夜なかに
いう	ちゃ は	聞かなくっちゃ、 聞いたとは
思う	いわれないだろうと	と
聞く	まで として を に	時まで 黙然として 話を 羨ましそうに
思い出す	「そうさな」で 身の上を	で を
見える	と	思い出したと
する	が	心配なんですが、
聞き返す	は て と	武右衛門君は 見えて、 したらいいでしょう」と
する	を	顔を
見る	は て を	寒月君は して 頭を
廻る	は て て へ	吾輩は あって 失敬して 茶の間へ
笑う	が	細君が
注ぐ	ながら に を と	笑いながら、 安茶碗に 番茶を 浪々と
載せる	　茶の間では 注いで、 上へ	は で へ
出す	これを	を
留める	「どうして」と 細君は 体で 笑いを	と は で を
すます	に	やに
こしらえる	を に	顔を 即席に
ある	に	傍に
のしかかる	に	上に
落す	「どうしてでも」と 雪江さんは こしらえて、 のしかかるように 眼を	と は て に を
始める	は を	細君は 協商を
する	や	構や
放す	と から を	もの」と 上から 眼を
読める	に も	時に 一字も
あばく	と	読んでいないなどと
泣く	が	ものではないが、
しいる	か	恥か
押しやる	と は ながら を へ	ないじゃありませんか」と 今度は 笑いながら、 茶碗を 上へ
引く	と を から に に	悪るい」と 新聞を 下から、 拍子に 茶托に
流れ込む	は て は から へ	雪江さんは 引きかかって、 番茶は 上から 目へ
云う	と が	なさい」と 細君が
出す	と へ け	大変だ」と 台所へ 馳け
行く	と は て	云うと、 雪江さんは 出して
持つ	でも	雑巾でも
知る	それとも	も
話す	　寒月君は 座敷で 事を	は で を
張る	「先生障子を	を
張る	が	誰が
張る	「女が	が
なる	おいでに	に
なる	が に	御嬢さんが 御張りに
手伝う	あれも	も
張れる	くらい が	くらい 障子が
行く	ば に	張れれば 嫁に
ある	は	資格は
云う	あると	と
威張る	て	云って
云う	と	なるほど」と
見つめる	ながら を	云いながら 障子を
余る	が	紙が
出来る	が は て が	平ですが、 端は 余って 波が
出来る	「あすこが ところで、 時に	が で に
落ちる	が	御手際が
あらう	は で は	表面は 超絶的曲線で ファンクションでは
云う	あらわせないです」と、 理学者だけに 事を	と に を
する	「そうさね」と 挨拶を	と を
する	いつまで 嘆願を	まで を
思い切る	と	ないと
圧す	を に	頭蓋骨を 上に
表す	は も は て に を	様子では していても、 武右衛門君は 圧しつけて、 裡に 意を
云う	は と	主人は 「帰るかい」と
引きずる	として を	悄然として 薩摩下駄を
出る	は て を	武右衛門君は 引きずって 門を
置く	って	打ちゃって
書く	と でも	置くと 吟でも
飛び込む	て から	書いて 華厳滝から
糺す	を	元を
起る	ば と から	糺せば ハイカラと 生意気から
死ぬ	が	武右衛門君が
なる	に	幽霊に
取り殺す	て を	なって 令嬢を
消える	が から	ものが 世界から
なくなる	て	消えて
困る	たって は も	なくなったって、 男子は すこしも
貰う	を	令嬢らしいのを
出来る	は	学問は
出来る	は	割には
する	ね を	出来ないがね、 質問を
訳す	を	コロンバスを
弱る	って に	訳して下さいって 大に
する	から を	大き過ぎますから 質問を
云う	を	事を
訳す	て	云って
訳す	は	事は
訳す	「小供は 何でも	は でも
なる	「先生も 政治家に	も に
困る	て を	なくって、 先生を
見える	は は	様子では、 困らせるようには
弱る	「今日は	は
送る	に を	娘に 艶書を
降り込む	が	艶書が
構う	ば	安心していれば
構う	「構わんですとも 私は	とも は
かく	が を	大頭が 艶書を
云う	かいたと	と
する	に	冗談に
からかう	から	生意気だから、
やる	「三人が 手紙を 令嬢に	が を に
食う	を で	西洋料理を 三人で
ある	が	手分けが
借る	が を	一人が 名前を
借る	が を	来たのが 名前を
見る	も	顔も
云う	って	ないって
出来る	が	事が
やる	に を	女に 文を
する	「なになったって 構や	って や
貰う	が	君が
構う	「貰うかも知れないから	から
する	なんか や	金田なんか、 構や
構う	「君は	は
する	だって や	金田だって 構や
なる	が に	当人が あとに
責める	て に に	なって、 急に 良心に
なる	いいとして、 責められて、	として て
来る	から て へ に	ものだから、 恐縮して うちへ 相談に
する	と	悄々と
見える	と	子と
なる	「本人は 退校に	は に
なる	に	退校に
する	を	事を
云う	と	不道徳と
する	や	構や
思う	に	名誉に
する	を	事を
殺す	ちゃ を	心配させちゃ、 男を
ある	が は	大きいが 人相は
云う	「君も 見たように 事を	も に を
知る	か	愚じゃないか、
送る	ところへ、 艶書を	へ を
かう	なんて を	送るなんて、 常識を
かく	たいがい常識を	を
なる	に	功徳に
出掛ける	じゃ へ	容子じゃ 滝へ
ある	の	分別の
する	いたずらを	を
知る	して	て
する	じゃ を	それどころじゃない、 面を
行く	へ を に	上野へ 鳴き声を ききに
行く	に	聞きに
出来る	が	事が
出来る	から も は	出来ましたから、 どこへも 御伴は
する	に を	是非いっしょに 散歩を
思う	から は と	出来ませんから、 今日は しようと
帰る	「そうか	か
出来る	が	用事が
出る	——とも かくも	とも も
出る	じゃ	それじゃ
奢る	が を	私が 晩餐を
する	から を	それから 運動を
行く	して 上野へ	て へ
する	と が	刻限です」と 促が
なる	も に	主人も 気に
出掛ける	いっしょに	に
行く	から て て	ものだから、 なって、 出掛けて
笑う	あとでは 雪江さんが 声で けらけらからからと	は が で と
据える	を に	碁盤を 中に
やる	「ただは	は
奢る	が か	方が 何か
押す	いいかい」と 迷亭君が 念を	と が を
引っ張る	の を	例のごとく 山羊髯を
云う	と は ながら	押すと、 独仙君は 引っ張りながら、
する	を	事を
奪う	かけなどで 勝負に 心を	で に を
出る	に を	自然に 岫を
する	を に	仙骨を 相手に
折れる	しちゃ 骨が	ちゃ が
かける	を	電信を
持つ	「君が 白を	が を
